objectid,filename_og,title,creator,creator_title,date,date_og,description,subject,type,format,language,identifier,base name,extension,overfow1,overflow2,display_template,base url,image_small,image_thumb,object_location,collection,location,latitude,longitude,source,format original,type-og,identifier-og,language,rights,rightsstatement,image_alt_text
cb215,stopabm.png,Stop ABM Button,Unknown,,2013-12-23,12/23/2013,Stop ABM Button,Oral history; 1960s; 1970s; abm; button;  guadiana archive; maria guadiana; soviet union,Image;Stillimage,image/,,stopabm.png,stopabm,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/stopabm_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/stopabm_th.jpg,https://cpmrark.reclaim.hosting/objects/stopabm.png,,,,,Maria Guadiana,2311x2816,Image,104MG_120713_003.tiff,,Unknown,,Stop ABM Button
cb140,c3328482-a491-4ecb-9680-7d009a0094b6.png,Stop Police Brutality,Nancy de los Santos,,1977,1977,"Image of protestors at the police brutality action. Jose Torres who was killed in Houston, TX in 1977",1977; 1970s;  Nancy de los Santos; Nancy de los Santos collection; jose torres; joe torres; photo; police brutality; austin; texas,Image;Stillimage,image/png,,c3328482a4914ecb96807d009a0094b6.png,c3328482a4914ecb96807d009a0094b6,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/c3328482a4914ecb96807d009a0094b6_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/c3328482a4914ecb96807d009a0094b6_th.jpg,https://cpmrark.reclaim.hosting/objects/c3328482a4914ecb96807d009a0094b6.png,,,,,Nancy de los Santos,unknown,black and white photo,1401_0011NDLSR_111014_076,,Nancy de los Santos,,"Image of protestors at the police brutality action. Jose Torres who was killed in Houston, TX in 1977"
cb144,8e86d340-bfcf-45fb-b9d1-50aa4b08a89b.png,Subscription Request from UCLA to Raza Art and Media Collective Journal,,,1976-3-9,3/9/1976,Subscription Request from UCLA to Raza Art and Media Collective Journal, mdbe; Ana Luisa Cardona; Cardona Archive; raza art and media collective; raza art and media collective journal; 1976; roberto cabello-a; university of michigan; 1970s,Image;Stillimage,image/png,,8e86d340bfcf45fbb9d150aa4b08a89b.png,8e86d340bfcf45fbb9d150aa4b08a89b,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/8e86d340bfcf45fbb9d150aa4b08a89b_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/8e86d340bfcf45fbb9d150aa4b08a89b_th.jpg,https://cpmrark.reclaim.hosting/objects/8e86d340bfcf45fbb9d150aa4b08a89b.png,,,,,Ana Luisa Cardona,"ex: 8.5"" by 11""",Letter,214AC_111215_001_aq.tif,,,,Subscription Request from UCLA to Raza Art and Media Collective Journal
cb183,Screen Shot 2015-12-08 at 8.07.34 PM.png,Subscription Request from UCLA to Raza Art and Media Collective Journal,Roberto Cabello,,1976,1976,Subscription Request from UCLA to Raza Art and Media Collective Journal,Ana Luisa Cardona; Cardona Archive; raza art and media collective; raza art and media collective journal; 1976; roberto cabello-a; university of michigan; 1970s,Image;Stillimage,image/png,,screenshot20151208at8.07.34pm.png,cb183,,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/cb183_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/cb183_th.jpg,https://cpmrark.reclaim.hosting/objects/cb183.png,Ana Luisa Cardona,,,,Ana Luisa Cardona,"5.5""X8.5""",Letter,214AC_111215_001_aq,,Roberto Cabello,,Subscription Request from UCLA to Raza Art and Media Collective Journal
cb264,Support Committee for Anna Nieto Gomez's Tenure Battle.png,Support Committee for Anna Nieto Gomez's Tenure Battle,Unknown,,1976,1976,"Party with Chicana participants in Anna Nieto Gomez's support committee for her 1976 tenure battle at California State-Northridge. Pictured are Corinne Sanchez, Anna Nieto Gomez, Sonia Lopez, and Enriqueta Chavez. Photograph taken by Cynd Honesto.",newspaper article; 1976; 1970s; UCLA; La Gente; Anna Nieto Gomez tenure battle; California State-Northridge,Image;Stillimage,image/,,supportcommitteeforannanietogomez'stenurebattle.png,supportcommitteeforannanietogomez'stenurebattle,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/supportcommitteeforannanietogomez'stenurebattle_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/supportcommitteeforannanietogomez'stenurebattle_th.jpg,https://cpmrark.reclaim.hosting/objects/supportcommitteeforannanietogomez'stenurebattle.png,unknown,,,,Anna NietoGomez,"2""x2""",35 mm transparency,006ANG_111214_001,,Unknown,,"Party with Chicana participants in Anna Nieto Gomez's support committee for her 1976 tenure battle at California State-Northridge. Pictured are Corinne Sanchez, Anna Nieto Gomez, Sonia Lopez, and Enriqueta Chavez. Photograph taken by Cynd Honesto."
cb266,"Tabling for an Organization, 1976, Image III.png","Tabling for an Organization, 1976, Image III",Unknown,,unknown,unknown,"Anna Nieto Gomez, Rosa Maria Marquez, and Corinne Sanchez tabling as the support committee for Encuentro Feminil",Anna NietoGomez; 1976; 1970s; 35 mm transparency; Rosa Maria Marquez; Corinne Sanchez; Encuentro Feminil,Image;Stillimage,image/,,"tablingforanorganization,1976,imageiii.png","tablingforanorganization,1976,imageiii",png,,,image,https://cpmrark.reclaim.hosting/,"https://cpmrark.reclaim.hosting/objects/small/tablingforanorganization,1976,imageiii_sm.jpg","https://cpmrark.reclaim.hosting/objects/thumbs/tablingforanorganization,1976,imageiii_th.jpg","https://cpmrark.reclaim.hosting/objects/tablingforanorganization,1976,imageiii.png",unknown,,,,Anna NietoGomez,"2""x2""",35 mm transparency,006ANG_111214_026,,Unknown,,"Anna Nieto Gomez, Rosa Maria Marquez, and Corinne Sanchez tabling as the support committee for Encuentro Feminil"
cb107,gallery_xlarge.jpg,Talk at University of the Incarnate Word,John Davenport,,2015-10-5,10/5/2015,n/a,,Image;Stillimage,image/jpg,,galleryxlarge.jpg,galleryxlarge,jpg,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/galleryxlarge_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/galleryxlarge_th.jpg,https://cpmrark.reclaim.hosting/objects/galleryxlarge.jpg,San Antonio Express-News,,,,Sister Yolanda Tarango,8x10,Photograph,n/a,,John Davenport,,n/a
cb249,,Texas Girl Scout Council requests materials for young Chicanas,Frances Arredondo,,1974,1974,"Tejas Girl Scout Council and their pilot program for young Chicanas, 'Yo Soy'",1970s; 1974;  Dallas; Frances Arredondo; Martha Cotera; Cotera Archive; Tejas Girl Scout Council; texas; Yo Soy,Image;Stillimage,application/pdf,,cb249.pdf,cb249,pdf,,,pdf,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/cb249_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/cb249_th.jpg,https://cpmrark.reclaim.hosting/objects/cb249.pdf,Martha Cotera,,,,Martha Cotera Collection,8.5 x 11,Correspondence,AR-M620N_20091028_143939.pdf,,Frances Arredondo,,"Tejas Girl Scout Council and their pilot program for young Chicanas, 'Yo Soy'"
cb276,college newsletter.png,"Texas Lutheran College, College Newsletter",Unknown,,2014-5-13,5/13/2014,Newsletter announcing an upcoming art exhibit about the Mexican Revolution including poetry by Carmen Tafolla.,Carmen tafolla; texas lutheran college; 1975; Tafolla archive,Image;Stillimage,image/png,,collegenewsletter.png,collegenewsletter,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/collegenewsletter_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/collegenewsletter_th.jpg,https://cpmrark.reclaim.hosting/objects/collegenewsletter.png,Carmen Tafolla,,,,Carmen Tafolla,Unknown,image/tiff,203CT_042514_031.tiff,,Unknown,,Newsletter announcing an upcoming art exhibit about the Mexican Revolution including poetry by Carmen Tafolla.
cb261,,Texas Women's Meeting Participation Booklet,Unknown,,1977,1977,A booklet of names of women who contributed to and worked on the Texas Womens Meeting.,1970s; 1977; bibliography; Cotera Archive;  International Womens Year; IWY; list of names; Martha Cotera; Texas Coordinating Committee,Image;Stillimage,application/pdf,,cb261.pdf,cb261,pdf,,,pdf,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/cb261_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/cb261_th.jpg,https://cpmrark.reclaim.hosting/objects/cb261.pdf,Martha Cotera,,,,Martha Cotera Collection,Unknown,Booklet,multipageIWY014.pdf,,Unknown,,A booklet of names of women who contributed to and worked on the Texas Womens Meeting.
cb120,Copy of maxwell street chicago.png,"The Jewish neighborhood, Maxwell St. 1970s Chicago",Nancy de los Santos,,1970s,,"Black and white image of people walking down Maxwell St (also known as ""Jewtown"") in Chicago in the 1970s prior to gentrification",Maxwell St; Jewtown; Street; People; chicago; 1970s;  Nancy de los Santos collection; photo; la historia de Nancy,Image;Stillimage,image/png,,copyofmaxwellstreetchicago.png,copyofmaxwellstreetchicago,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/copyofmaxwellstreetchicago_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/copyofmaxwellstreetchicago_th.jpg,https://cpmrark.reclaim.hosting/objects/copyofmaxwellstreetchicago.png,Nancy de los Santos,,,,Nancy de los Santos,"ex: 8.5"" by 11""",Image,1401_0011NDLSR_111114_142,,Nancy de los Santos,,"Black and white image of people walking down Maxwell St (also known as ""Jewtown"") in Chicago in the 1970s prior to gentrification"
cb132,Copy of this land is our land.png,"This Land is Our Land political graffiti, second angle",Nancy de los Santos,,1970s,1970s,"Black and white photograph of a city wall with white graffiti, different angle than previous photo. Messages reading: ""this land is our land (so get out)"", ""sitzberger go away"", ""land owners settle . move out. we can't wait forever""",Nancy de los Santos collection; Nancy de los Santos;  Graffiti; land; photo; la historia de Nancy,Image;Stillimage,image/png,,copyofthislandisourland.png,copyofthislandisourland,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/copyofthislandisourland_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/copyofthislandisourland_th.jpg,https://cpmrark.reclaim.hosting/objects/copyofthislandisourland.png,Nancy de los Santos,,,,Nancy de los Santos,"ex: 8.5"" by 11""",image,1401_011NDLSR_111114_199a,,Nancy de los Santos,,"Black and white photograph of a city wall with white graffiti, different angle than previous photo. Messages reading: ""this land is our land (so get out)"", ""sitzberger go away"", ""land owners settle . move out. we can't wait forever"""
cb004,500_OHR_06232022_054.png,Three de la Riva siblings,Unknown,,1980s,1980s,"Three de la Riva siblings at their house in Santa Cruz, California on Branciforte Street. This group was particularly keen on travel so this is a rare moment when they were in the same house together. The red curtains in the background were made by Lola's children, including Osa. From left to right: Aunt Sally, Ben Valverde, Aunt Lucy, Lola de la Riva.", de la Riva Family Archive; Chicano; california; Mexican American; Gay; Queer; Lesbian; Osa Hidalgo de la Riva; Santa Cruz; Branciforte street; siblings; Lola de la Riva; Aunt Lucy; Ben Valverde; Aunt Sally; 1980s; family portrait,Image;Stillimage,image/png,,500ohr06232022054.png,500ohr06232022054,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/500ohr06232022054_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/500ohr06232022054_th.jpg,https://cpmrark.reclaim.hosting/objects/500ohr06232022054.png,Osa Hidalgo de la Riva,,,,Osa Hidalgo de la Riva,unknown,photograph,500_OHR_06232022_054,,Unknown,,"Three de la Riva siblings at their house in Santa Cruz, California on Branciforte Street. This group was particularly keen on travel so this is a rare moment when they were in the same house together. The red curtains in the background were made by Lola's children, including Osa. From left to right: Aunt Sally, Ben Valverde, Aunt Lucy, Lola de la Riva."
cb099,0015_VM092114_0047_0001all.png,Today's Chicago Woman feature,N/A,,1990-1-1,1/1/1990,n/a,n/a,Image;Stillimage,image/png,,0015vm09211400470001all.png,0015vm09211400470001all,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/0015vm09211400470001all_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/0015vm09211400470001all_th.jpg,https://cpmrark.reclaim.hosting/objects/0015vm09211400470001all.png,Virginia Martinez,,,,Virginia Martinez,n/a,Newspaper article,0015_VM092114_0047_0001all,,N/A,,n/a
cb322,Two Smiling Women Photo Front and Back.png,Two Smiling Women Photo,Unknown,,2000s,2000s,"A photo of two smiling women, one of whom is Rita Sanchez.", rita sanchez archive; rita sanchez; 2000s; 2002; photo; women; chicanas,Image;Stillimage,image/,,twosmilingwomenphotofrontandback.png,twosmilingwomenphotofrontandback,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/twosmilingwomenphotofrontandback_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/twosmilingwomenphotofrontandback_th.jpg,https://cpmrark.reclaim.hosting/objects/twosmilingwomenphotofrontandback.png,,,,,Rita Sanchez,"6"" x 4""",Photograph,041RS080613-008.tif,,Unknown,,"A photo of two smiling women, one of whom is Rita Sanchez."
cb118,Copy of justice for farmworkes.png,Two women participating in the UFW boycott,Nancy de los Santos,,1975,1975,"Signs read: Sisters of St. Francis of Assisi"" and ""Justice for Farmworkers"" Don't buy Grapes or Lettuce."" The UFW Illinois Boycott was part of a nationwide series of boycotts that the United Farm Workers of America (UFW) spearheaded during the mid 1960s and 1970s. These boycotts alerted the national consumer of the grape and lettuce strikes that had erupted in California and other states. The main duty of all of the Chicago office was to enlist support for the striking farm workers by soliciting",UFW; chicago; boycott; Nancy de los Santos collection; 1970s;  Jewell; Farmworkers; 1975; la historia de Nancy,Image;Stillimage,image/png,,copyofjusticeforfarmworkes.png,copyofjusticeforfarmworkes,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/copyofjusticeforfarmworkes_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/copyofjusticeforfarmworkes_th.jpg,https://cpmrark.reclaim.hosting/objects/copyofjusticeforfarmworkes.png,Nancy de los Santos,,,,Nancy de los Santos,"ex: 8.5"" by 11""",Image,1401_0011NDLSR_111014_01401_0011NDLSR_111114_261,,Nancy de los Santos,,"Signs read: Sisters of St. Francis of Assisi"" and ""Justice for Farmworkers"" Don't buy Grapes or Lettuce."" The UFW Illinois Boycott was part of a nationwide series of boycotts that the United Farm Workers of America (UFW) spearheaded during the mid 1960s and 1970s. These boycotts alerted the national consumer of the grape and lettuce strikes that had erupted in California and other states. The main duty of all of the Chicago office was to enlist support for the striking farm workers by soliciting"
cb133,Copy of ufw flag.png,Two young men holding a large UFW flag,Nancy de los Santos,,1970s,1970s,Black and white photograph of two young men holding a large United Farm Workers flag,Nancy de los Santos collection; Nancy de los Santos;  1970s; UFW; photo; la historia de Nancy,Image;Stillimage,image/png,,copyofufwflag.png,copyofufwflag,png,,,image,https://cpmrark.reclaim.hosting/,https://cpmrark.reclaim.hosting/objects/small/copyofufwflag_sm.jpg,https://cpmrark.reclaim.hosting/objects/thumbs/copyofufwflag_th.jpg,https://cpmrark.reclaim.hosting/objects/copyofufwflag.png,Nancy de los Santos,,,,Nancy de los Santos,"ex: 8.5"" by 11""",image,1401_0011NDLSR_111114_120,,Nancy de los Santos,,Black and white photograph of two young men holding a large United Farm Workers flag
